"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSAMXG00000000268",57.3279875704951,0.450310684579442,0.26107992841469,1.72480009211656,0.0845635051576879,0.44693518914283
"ENSAMXG00000000270",10668.6173720759,0.102471764355905,0.202983863524263,0.504827145255594,0.613680248181941,0.889597087442794
"ENSAMXG00000000273",25.4793029333335,0.217580313347191,0.468310604506962,0.46460684693711,0.642213028130382,0.89813207403359
"ENSAMXG00000000277",11.6760555578322,0.56856586855606,0.409612079411391,1.3880593301181,0.165118979459835,0.583477601013476
"ENSAMXG00000000279",299.828725800566,0.978757009247305,0.231277809859151,4.23195381279065,2.3166999008752e-05,0.00187875860309966
"ENSAMXG00000000283",9.88203982103439,0.0764863429669122,0.42076804444397,0.181777927237764,0.855757007422859,0.963196545121839
"ENSAMXG00000000284",13.9085886055596,-0.659532522120322,0.358769923203428,-1.83831608912868,0.0660158416509262,0.402353459658414
"ENSAMXG00000000288",121.637729040944,-0.327997755294686,0.189073354311675,-1.7347645652597,0.0827825149283458,0.443488509520674
"ENSAMXG00000000289",140.933434902822,0.0644185571081562,0.172385206864866,0.373689589029843,0.70863527185626,0.920373361375875
"ENSAMXG00000000290",0.363965076990115,-2.03543007367604,2.11700543152273,-0.961466627986866,0.336317597322378,NA
"ENSAMXG00000000294",16.2475478168654,-0.0451831801382528,0.371192050437697,-0.121724536085766,0.903117180744206,0.975154744907886
"ENSAMXG00000000297",16.1941178771241,0.37820439687506,0.337718323685441,1.11988118603635,0.262764396633999,0.687570689346469
"ENSAMXG00000000298",35.6329757348056,-0.257071671245391,0.319587668777999,-0.804385451504907,0.421174400691084,0.794212034233081
"ENSAMXG00000000300",0.969956318021433,1.40892099280855,1.44374600512751,0.975878712602305,0.329124572322062,NA
"ENSAMXG00000000301",781.833001619351,-0.599145541356014,0.242332206981931,-2.47241400067259,0.0134203998921866,0.170690107693502
"ENSAMXG00000000302",10.1960146363287,1.28743467582957,0.417583611357906,3.08305843623284,0.00204884918218626,0.0537005092339345
"ENSAMXG00000000303",89.1109318196099,-0.55504363278701,0.16923177751789,-3.27978374350134,0.00103886685416463,0.0335148305014168
"ENSAMXG00000000304",114.31924669662,-0.310006454309862,0.181741745479058,-1.705752596866,0.0880541523023655,0.455260942600631
"ENSAMXG00000000308",0.150186859680057,0.85309281904829,3.11653965008542,0.273730776704512,0.784291524360668,NA
"ENSAMXG00000000310",8372.34219453825,0.015471913725549,0.25598494201115,0.0604407181297214,0.951804629539255,0.98812333295754
"ENSAMXG00000000312",28.5114668105143,-0.062033726480686,0.269876375260521,-0.229859788285665,0.818200723990469,0.953300320132766
"ENSAMXG00000000313",9.39036227296461,-0.15249297891667,0.399324824395654,-0.381877032432069,0.702552577027509,0.918190701444377
"ENSAMXG00000000316",954.62616656251,-0.0632401976134045,0.108223144516058,-0.584350028787244,0.558984839612442,0.867172076123935
"ENSAMXG00000000318",162.801951825472,0.632335417905294,0.223484846364029,2.82943308324046,0.00466305503617899,0.091341607787822
"ENSAMXG00000000319",4.99179928947541,0.0104912952751171,0.614585532215809,0.0170705210669247,0.986380356265855,NA
"ENSAMXG00000000320",181.67364380275,-0.432526836374778,0.317838099424911,-1.36084011689405,0.173564221105997,0.591882529941167
"ENSAMXG00000000324",3.68037767422415,-0.2255985195782,0.692808896716149,-0.325628785437827,0.744705230587354,NA
"ENSAMXG00000000325",0.159222107882125,-0.108692015355056,3.08211178506542,-0.035265435822844,0.971868084395118,NA
"ENSAMXG00000000326",1.73904100962146,1.62249982084335,1.02763287708724,1.57887107061251,0.114365632801842,NA
"ENSAMXG00000000329",158.899439702513,0.166896314651218,0.203253086185036,0.821125611343878,0.411574723034762,0.788494747348456
"ENSAMXG00000000330",11.4113986862119,1.48915065868706,0.411416334375041,3.61957106284839,0.000295091765653418,0.0133213154892189
"ENSAMXG00000000332",13.5739426658434,-0.0521273332594284,0.356832223239282,-0.146083592973253,0.883855398374889,0.970862809798886
"ENSAMXG00000000334",5.99281757866905,0.678385228128109,0.597350204428481,1.13565748048443,0.25609994220557,NA
"ENSAMXG00000000335",4.81995871915257,0.553809947613533,0.546252012892522,1.01383598511791,0.310661021243109,NA
"ENSAMXG00000000338",6.21566446176795,0.146199935530776,0.594365267012168,0.24597657979867,0.805700362219862,0.950231934868909
"ENSAMXG00000000341",125.923635578927,-0.264250472760724,0.181135951475881,-1.45885160073212,0.144605956709068,0.556726635161064
"ENSAMXG00000000342",0,NA,NA,NA,NA,NA
"ENSAMXG00000000348",45.1084974360054,0.253142542964372,0.202497142624199,1.25010427151638,0.211261459621801,0.635236677336023
"ENSAMXG00000000350",3.03337381621047,0.0121022479286496,0.675446874840384,0.0179173942162505,0.985704752663521,NA
"ENSAMXG00000000351",56.906323220538,-0.375191757081256,0.347758473286437,-1.0788860255095,0.280638539233615,0.700984464113445
"ENSAMXG00000000352",30.1698408791898,-0.41538962634047,0.278003415408131,-1.49418893192605,0.135126244668669,0.539741726050022
"ENSAMXG00000000353",36.2015927997689,0.0224601681569816,0.249385633968212,0.0900619967541693,0.928237948647348,0.982237205483954
"ENSAMXG00000000354",122.580954233356,0.0480167162779353,0.146255719327547,0.328306588615516,0.742679863027957,0.932831538654234
"ENSAMXG00000000355",5.19889621821004,0.928229971667208,0.572258814710883,1.62204573840626,0.104793555133554,NA
"ENSAMXG00000000356",13.2487827177792,1.03553208916639,0.507559940747818,2.04021634891178,0.0413287820972427,0.321105677337207
"ENSAMXG00000000357",557.910687850778,-0.0253973853528841,0.177564302541161,-0.143032045233286,0.886264872946292,0.971254443889009
"ENSAMXG00000000358",9.04944901575306,1.10283363019872,0.48574076232461,2.27041606498266,0.0231823506691576,0.236492081638798
"ENSAMXG00000000367",54.4338870392172,0.190824434406701,0.408509534814284,0.46712357520236,0.640411468062646,0.897347574215703
"ENSAMXG00000000370",28.0957180524628,0.0908333388649502,0.355089512079883,0.255804060032378,0.798102138740916,0.948611517466764
"ENSAMXG00000000371",37.0158436927209,0.373286045838955,0.385943513564278,0.967203833513281,0.333442146176235,0.745287422002008
"ENSAMXG00000000376",29.5372411206488,-0.245690456842781,0.262871050188621,-0.934642505009537,0.34997256620831,0.755160736939199
