"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSAMXG00000010958",1.60349573088067,-1.95520806003431,1.30586806697261,-1.49724777677354,0.13432879792386,0.256038462933486
"ENSAMXG00000010959",63.9854914550369,-0.407602627207189,0.321773768558772,-1.26673665486421,0.205249468817628,0.346206793539897
"ENSAMXG00000010961",80.2607211349091,-0.543384182459802,0.329061852574585,-1.6513132051265,0.0986746372763875,0.205295514133014
"ENSAMXG00000010962",60.7320979349419,0.329230613398375,0.203789204626593,1.61554491564767,0.106192741768225,0.216057917443236
"ENSAMXG00000010963",1.87385281672288,1.95277522511972,1.05955161314167,1.84302038796351,0.0653260337995375,0.151805010784214
"ENSAMXG00000010966",112.926018288408,-0.602724734619988,0.208112983711576,-2.8961419122956,0.00377781517834866,0.0182927443829577
"ENSAMXG00000010968",9.99922226742741,-0.132896757415245,0.505100679330504,-0.263109441055189,0.792466227340144,0.865984806754067
"ENSAMXG00000010970",32.4340357147409,0.177183329843157,0.40800296845874,0.434269707675117,0.664092598546331,0.774366974089801
"ENSAMXG00000010971",23.3584372318565,0.782259887828334,0.353402168334006,2.2135118511469,0.0268623770981681,0.07857642373715
"ENSAMXG00000010972",120.679289282681,-0.155382768144278,0.156688413689247,-0.991667248941847,0.321359872464111,0.473197375374296
"ENSAMXG00000010974",295.262477468486,-0.717925142811669,0.221524049327314,-3.2408451587615,0.00119175898673714,0.00754856441286077
"ENSAMXG00000010976",70.394372152151,-0.34658892187589,0.224393798225601,-1.54455659923113,0.122453550925582,0.239469299085082
"ENSAMXG00000010978",0.0875643623316449,0.182578243269072,3.11653965008542,0.0585836420416047,0.953283740062926,NA
"ENSAMXG00000010979",40.0866253546832,0.257579961604976,0.324844837035603,0.792932293323614,0.42781727127172,0.576410372783439
"ENSAMXG00000010981",0.701252500630429,2.76587270712549,1.80096135207164,1.5357757144227,0.124593397940585,0.242477340038597
"ENSAMXG00000010984",252.981700495402,-0.462720711942451,0.268698964773042,-1.72207850645532,0.0850552980608705,0.184323255712639
"ENSAMXG00000010985",46.0499806330481,-0.83790685568046,0.34089218358981,-2.45798201313028,0.0139720171769287,0.0488541007845691
"ENSAMXG00000010987",426.607238164189,-0.44057949945561,0.17529443256939,-2.51336846811268,0.0119584361580373,0.04369231760728
"ENSAMXG00000010992",137.455350804864,0.0434692183601807,0.168090595126914,0.258605892419859,0.795939336381915,0.868530370663596
"ENSAMXG00000010993",1043.54144073759,-0.648904805614798,0.25468521120421,-2.54786998643002,0.0108382855575388,0.0405152849149026
"ENSAMXG00000010996",2.95979967426848,2.41372448435574,1.16631929728125,2.06952289135767,0.0384970454913054,0.10264113080654
"ENSAMXG00000010997",285.050285184595,-0.207158986911963,0.293389473104408,-0.706088683823506,0.480132988549333,0.624422632683544
"ENSAMXG00000010999",190.111109648298,-0.285658121191612,0.222263782982722,-1.28522117889903,0.198715004747587,0.338400563233551
"ENSAMXG00000011000",81.8085496879577,-0.708431933471928,0.210274741773626,-3.36907765286712,0.000754201775852141,0.00528691579502984
"ENSAMXG00000011002",0.416102983463822,0.178953884985608,2.00274436795793,0.0893543319101056,0.928800316088878,0.957290113018554
"ENSAMXG00000011003",4.50260791955007,-0.44443602069777,0.600032490261825,-0.74068659266074,0.458883490468464,0.605662650869769
"ENSAMXG00000011005",3.82093759938018,4.23815644225475,3.01036786613014,1.4078533357795,NA,NA
"ENSAMXG00000011006",3734.01371823268,-0.571237181757394,0.168967990994519,-3.38074198784741,0.000722903889306094,0.0051207349686522
"ENSAMXG00000011007",57.4935046811166,1.40654441254824,0.519725614786809,2.70632112893878,0.00680332220021697,0.0285337027055276
"ENSAMXG00000011009",61.6069118960518,-0.480531835830549,0.277898833728112,-1.72916103815206,0.0837802773658831,0.182308342029787
"ENSAMXG00000011012",1254.49198888133,0.133907918004115,0.194619720682915,0.688049070948392,0.491421880417594,0.633857079018688
"ENSAMXG00000011013",3.37511831295019,-0.56435329275144,0.719533736505149,-0.784331941810767,0.43284536157068,0.581315669339666
"ENSAMXG00000011018",158.026028696207,0.262232433125251,0.24113535562165,1.0874906023184,0.276820049567635,0.426803248627189
"ENSAMXG00000011020",8.48481862730472,-0.163250462215831,0.610773574257608,-0.267284750186288,0.789249927370101,0.863733860611587
"ENSAMXG00000011024",104.549724576445,-1.09601744272447,0.285619419539575,-3.83733516611466,0.000124376665062433,0.00124816841434255
"ENSAMXG00000011025",6.60100764425617,1.18991734594695,0.580656876698085,2.04926074881509,0.0404366246097012,0.106578145026612
"ENSAMXG00000011027",76.4507950684175,0.462071909705416,0.206658927274571,2.23591555322214,0.0253573033083267,0.0753330756985691
"ENSAMXG00000011030",48.7591731819958,-0.196687617739797,0.272923586531697,-0.720669181580442,0.471113078044314,0.616470535203641
"ENSAMXG00000011032",15.8009065211859,1.46082072325482,0.414855496374613,3.52127604918051,0.00042947526877266,0.00339319026486642
"ENSAMXG00000011035",7.1075720775165,-0.144813312387461,0.581346310002067,-0.249099908085675,0.803283500553233,0.874190206630337
"ENSAMXG00000011036",19.0067776988843,0.0836315684874509,0.384402869929724,0.217562289539462,0.82777016922731,0.890254947958992
"ENSAMXG00000011037",59.0483448763169,-0.288319171854195,0.41149153407298,-0.700668538670494,0.483509894495064,0.626646282649148
"ENSAMXG00000011040",94.0271733871197,-0.796947067850543,0.346871684466011,-2.29752702091379,0.0215887234466443,0.0670380605744355
"ENSAMXG00000011046",173.630186094825,-0.212151320425516,0.259236297458936,-0.818370430780904,0.413145700657397,0.562538140872857
"ENSAMXG00000011048",5.48843906691036,0.895824782901766,0.621831917632844,1.44062206763516,0.14969148255071,0.276723354449763
"ENSAMXG00000011050",0,NA,NA,NA,NA,NA
"ENSAMXG00000011055",30.6309952682865,1.41982550478905,0.360814903880248,3.93505226508126,8.31785931513344e-05,0.000903348270880349
"ENSAMXG00000011056",19.0652863012133,-0.620156012190958,0.32755296508235,-1.89329994932284,0.0583179919059108,0.139780429625424
"ENSAMXG00000011058",13.4144318881709,-0.134856905682568,0.350941970102714,-0.38427123904017,0.700777422542934,0.801497692600279
"ENSAMXG00000011059",219.176634780137,-0.43747453355648,0.238783826151829,-1.8320944957064,0.0669373432975491,0.154503781506933
"ENSAMXG00000011060",40.5432327611583,-0.706180159510941,0.234128904925797,-3.01620237678364,0.00255962360232109,0.013606851394872
"ENSAMXG00000011063",10.9683818849457,1.958621103319,0.499993553379379,3.91729271323796,8.95489892392472e-05,0.000955108037171713
"ENSAMXG00000011066",2.14220613510175,-1.40102610073039,2.95222357333571,-0.474566395778545,NA,NA
"ENSAMXG00000011067",834.040670973181,-0.46780907209738,0.24735312188046,-1.89126002753044,0.0585896417955018,0.140258040876043
"ENSAMXG00000011068",27.4221985519158,1.20504526809328,0.361191270184945,3.33630784452859,0.000848990963076454,0.00578907269016238
"ENSAMXG00000011069",6.63047100460389,0.511473769350155,0.597898294145218,0.855452799177794,0.392300524387974,0.543188935453414
"ENSAMXG00000011074",47.7393738546909,0.153562086837959,0.2558549110998,0.600192062672815,0.5483782428601,0.681574241125884
"ENSAMXG00000011076",3.15305135813552,1.02621357344102,0.805379089850652,1.27419942530582,0.202592748841922,0.343119425746402
"ENSAMXG00000011080",18.4828546828751,0.289979567052512,0.298266356649155,0.972216814226922,0.330942697395695,0.482629609007967
"ENSAMXG00000011082",27.9544817192436,0.251938993779185,0.352149164360486,0.715432604353083,0.474341771767805,0.619176717966935
