"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSAMXG00000000188",108.830098232407,-0.333311012681232,0.241105956698106,-1.38242545827509,0.16684110367802,0.382425434640937
"ENSAMXG00000000189",12.8105890269064,-0.530057153300086,0.353600103501525,-1.49902997213857,0.133865856744806,0.334249354116443
"ENSAMXG00000000190",124.783289675724,0.778204642538957,0.185236426303345,4.20114260498938,2.65571234601738e-05,0.000390592198288542
"ENSAMXG00000000191",82.7703514229166,-0.16902516649238,0.204683625691502,-0.825787436202317,0.408924682318302,0.640849519296667
"ENSAMXG00000000192",246.940064980687,0.410757469042515,0.243427188207971,1.68739355725371,0.0915277018601378,0.262579656971175
"ENSAMXG00000000193",26.8087594917279,-0.347409850518451,0.277081542738319,-1.25381808937939,0.209908132634384,0.438460023422706
"ENSAMXG00000000196",27684.0317813673,-0.187032772325915,0.296606239492677,-0.630575987362304,0.528317803696777,0.731056785397585
"ENSAMXG00000000197",16.1943489335338,-0.0274251336707977,0.334049415041796,-0.0820990321667419,0.93456796274672,0.971729241555935
"ENSAMXG00000000198",659.904719720209,0.192155714925905,0.226228592826054,0.849387394075568,0.395665765291025,0.629231765868897
"ENSAMXG00000000199",36.4091594631081,0.00612220413819736,0.483257905486556,0.0126686062839125,0.989892185013144,0.995136251632
"ENSAMXG00000000202",51.1074011010313,-0.168967738758776,0.213982285599007,-0.7896342367116,0.429741407712146,0.6575702240004
"ENSAMXG00000000204",63.7188088582222,0.0403362310504093,0.199852952258584,0.201829548148078,0.840049980797977,0.926985939949205
"ENSAMXG00000000206",80.499471100816,0.852424748339393,0.202116048511424,4.21750155228872,2.47024119947947e-05,0.000365934949936095
"ENSAMXG00000000207",26.0371089008147,-0.117185531673864,0.456758720640112,-0.256558936651801,0.797519277899997,0.905570026535505
"ENSAMXG00000000210",119.16409310637,0.192396148615526,0.175988257376377,1.09323287521427,0.274291566226622,0.512261117562456
"ENSAMXG00000000211",32.9674462969091,0.00847074952953621,0.259094084249696,0.0326937203296881,0.973918831666855,0.988437937425904
"ENSAMXG00000000214",8.95481493952966,-2.42209079890579,0.510818531374553,-4.7415875700285,2.12049964067941e-06,4.04367500924005e-05
"ENSAMXG00000000215",31.9907308998186,-0.0161086104080078,0.278822318390623,-0.0577737481740613,0.953928849163838,0.9803907035504
"ENSAMXG00000000217",24.6202844866523,0.379046540769539,0.345937280815863,1.09570885183462,0.27320620769683,0.510916925839878
"ENSAMXG00000000221",409.900601684849,0.339451717353285,0.211549928097918,1.60459386777086,0.108583211839361,0.293100583733379
