"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSAMXG00000025768",24.5491348861132,0.254454747967653,0.388246474755163,0.655394870302733,0.512213553345214,0.670751062968275
"ENSAMXG00000025769",55.6436258747546,0.363566061406046,0.285546231995449,1.27323011361551,0.202936397652611,0.367040352904993
"ENSAMXG00000025771",51.5358614295779,0.0761754117643565,0.247868852102634,0.307321436792772,0.758598720484572,0.851080577642912
"ENSAMXG00000025772",49.8450352857974,-0.492862879205178,0.401369076606351,-1.22795428928512,0.21946412791534,0.386065552985227
"ENSAMXG00000025773",11.7594626816341,-0.071319233108859,0.472855176032899,-0.150826800093856,0.880112344686334,0.930699003669571
"ENSAMXG00000025774",39.5638548877507,0.637125596324639,0.254696775164551,2.50150633400448,0.0123666230277521,0.0506624234199292
"ENSAMXG00000025777",23.4256729683049,0.46418022085077,0.388325924229978,1.1953366795462,0.2319555143753,0.400712747351656
"ENSAMXG00000025778",85.7073511850886,1.19023990411387,0.22574264611265,5.27255228292093,1.34539492328929e-07,3.18106318363972e-06
"ENSAMXG00000025780",0.147916517907883,0.830552834193269,3.11653965008542,0.266498401254258,0.78985539051543,NA
"ENSAMXG00000025781",10.7926450149905,0.312264502428496,0.408208648195335,0.764962976186315,0.444293591516381,0.613220882927689
"ENSAMXG00000025784",0,NA,NA,NA,NA,NA
"ENSAMXG00000025787",50.4202351717337,0.140663461646293,0.322361098227959,0.436353711473034,0.662580117613053,0.784177217849156
"ENSAMXG00000025789",78.8492983907935,-0.902089671162631,0.259473422571051,-3.47661684277361,0.000507782918699597,0.00414739635727257
"ENSAMXG00000025791",175.079355980508,-0.517016519192956,0.246001429777006,-2.10168095226771,0.0355812332256003,0.10887615254481
"ENSAMXG00000025792",0.943008440135917,-0.611611487770538,1.30340657814483,-0.469240755744121,0.638897556860862,0.766940376979731
"ENSAMXG00000025793",6.5697581473977,0.966504810879125,0.602554488026346,1.60401230110307,0.108711341162322,0.239459872055363
"ENSAMXG00000025794",0,NA,NA,NA,NA,NA
"ENSAMXG00000025795",44.1116175623446,0.803662298657066,0.248743002356927,3.23089409970164,0.00123403652173223,0.00851230384194291
"ENSAMXG00000025799",126.824594093997,0.0398697082802347,0.187323238719651,0.212839093284651,0.831452470251675,0.899235787396285
